"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Coupler Attached","Host Connected","End Of File"
1583,05/19/16 下午03时30分00秒,82.330,,,,
1584,05/19/16 下午04时00分00秒,82.330,,,,
1585,05/19/16 下午04时30分00秒,80.206,,,,
1586,05/19/16 下午05时00分00秒,77.923,,,,
1587,05/19/16 下午05时30分00秒,77.749,,,,
1588,05/19/16 下午06时00分00秒,76.703,,,,
1589,05/19/16 下午06时30分00秒,76.528,,,,
1590,05/19/16 下午07时00分00秒,74.271,,,,
1591,05/19/16 下午07时30分00秒,71.856,,,,
1592,05/19/16 下午08时00分00秒,69.964,,,,
1593,05/19/16 下午08时30分00秒,68.934,,,,
1594,05/19/16 下午09时00分00秒,66.537,,,,
1595,05/19/16 下午09时30分00秒,65.167,,,,
1596,05/19/16 下午10时00分00秒,64.652,,,,
1597,05/19/16 下午10时30分00秒,63.968,,,,
1598,05/19/16 下午11时00分00秒,63.111,,,,
1599,05/19/16 下午11时30分00秒,63.455,,,,
1600,05/20/16 上午12时00分00秒,61.741,,,,
1601,05/20/16 上午12时30分00秒,60.368,,,,
1602,05/20/16 上午01时00分00秒,59.337,,,,
1603,05/20/16 上午01时30分00秒,58.476,,,,
1604,05/20/16 上午02时00分00秒,59.164,,,,
1605,05/20/16 上午02时30分00秒,58.476,,,,
1606,05/20/16 上午03时00分00秒,57.785,,,,
1607,05/20/16 上午03时30分00秒,56.577,,,,
1608,05/20/16 上午04时00分00秒,55.884,,,,
1609,05/20/16 上午04时30分00秒,54.842,,,,
1610,05/20/16 上午05时00分00秒,53.798,,,,
1611,05/20/16 上午05时30分00秒,52.750,,,,
1612,05/20/16 上午06时00分00秒,52.050,,,,
1613,05/20/16 上午06时30分00秒,51.874,,,,
1614,05/20/16 上午07时00分00秒,53.973,,,,
1615,05/20/16 上午07时30分00秒,56.577,,,,
1616,05/20/16 上午08时00分00秒,59.164,,,,
1617,05/20/16 上午08时30分00秒,61.741,,,,
1618,05/20/16 上午09时00分00秒,61.227,,,,
1619,05/20/16 上午09时30分00秒,61.569,,,,
1620,05/20/16 上午10时00分00秒,60.883,,,,
1621,05/20/16 上午10时30分00秒,63.455,,,,
1622,05/20/16 上午11时00分00秒,64.481,,,,
1623,05/20/16 上午11时30分00秒,68.077,,,,
1624,05/20/16 下午12时00分00秒,68.248,,,,
1625,05/20/16 下午12时30分00秒,67.564,,,,
1626,05/20/16 下午01时00分00秒,70.651,,,,
1627,05/20/16 下午01时30分00秒,70.824,,,,
1628,05/20/16 下午02时00分00秒,72.028,,,,
1629,05/20/16 下午02时30分00秒,71.339,,,,
1630,05/20/16 下午03时00分00秒,70.995,,,,
1631,05/20/16 下午03时30分00秒,70.651,,,,
1632,05/20/16 下午04时00分00秒,70.480,,,,
1633,05/20/16 下午04时30分00秒,72.545,,,,
1634,05/20/16 下午05时00分00秒,70.308,,,,
1635,05/20/16 下午05时30分00秒,68.934,,,,
1636,05/20/16 下午06时00分00秒,68.421,,,,
1637,05/20/16 下午06时30分00秒,67.735,,,,
1638,05/20/16 下午07时00分00秒,65.509,,,,
1639,05/20/16 下午07时30分00秒,63.968,,,,
1640,05/20/16 下午08时00分00秒,62.598,,,,
1641,05/20/16 下午08时30分00秒,61.054,,,,
1642,05/20/16 下午09时00分00秒,59.164,,,,
1643,05/20/16 下午09时30分00秒,56.750,,,,
1644,05/20/16 下午10时00分00秒,55.711,,,,
1645,05/20/16 下午10时30分00秒,52.750,,,,
1646,05/20/16 下午10时41分26秒,,19.2,,,
1647,05/20/16 下午11时00分00秒,50.290,,,,
1648,05/20/16 下午11时14分09秒,,19.4,,,
1649,05/20/16 下午11时20分44秒,,19.6,,,
1650,05/20/16 下午11时30分00秒,48.871,,,,
1651,05/20/16 下午11时37分10秒,,19.8,,,
1652,05/20/16 下午11时46分08秒,,20.0,,,
1653,05/21/16 上午12时00分00秒,47.088,,,,
1654,05/21/16 上午12时30分00秒,46.728,,,,
1655,05/21/16 上午12时48分14秒,,20.2,,,
1656,05/21/16 上午01时00分00秒,46.008,,,,
1657,05/21/16 上午01时18分54秒,,20.4,,,
1658,05/21/16 上午01时30分00秒,45.648,,,,
1659,05/21/16 上午02时00分00秒,45.466,,,,
1660,05/21/16 上午02时30分00秒,44.922,,,,
1661,05/21/16 上午02时41分08秒,,20.6,,,
1662,05/21/16 上午03时00分00秒,44.922,,,,
1663,05/21/16 上午03时30分00秒,44.922,,,,
1664,05/21/16 上午04时00分00秒,44.742,,,,
1665,05/21/16 上午04时30分00秒,44.922,,,,
1666,05/21/16 上午05时00分00秒,45.104,,,,
1667,05/21/16 上午05时06分45秒,,20.8,,,
1668,05/21/16 上午05时30分00秒,44.742,,,,
1669,05/21/16 上午06时00分00秒,44.560,,,,
1670,05/21/16 上午06时30分00秒,44.560,,,,
1671,05/21/16 上午07时00分00秒,44.379,,,,
1672,05/21/16 上午07时25分21秒,,21.0,,,
1673,05/21/16 上午07时30分00秒,44.379,,,,
1674,05/21/16 上午07时33分53秒,,21.2,,,
1675,05/21/16 上午08时00分00秒,44.195,,,,
1676,05/21/16 上午08时26分24秒,,21.4,,,
1677,05/21/16 上午08时30分00秒,44.195,,,,
1678,05/21/16 上午08时42分12秒,,21.6,,,
1679,05/21/16 上午08时54分16秒,,21.8,,,
1680,05/21/16 上午09时00分00秒,44.379,,,,
1681,05/21/16 上午09时04分41秒,,22.0,,,
1682,05/21/16 上午09时30分00秒,44.742,,,,
1683,05/21/16 上午09时48分55秒,,22.2,,,
1684,05/21/16 上午10时00分00秒,44.742,,,,
1685,05/21/16 上午10时30分00秒,44.742,,,,
1686,05/21/16 上午10时45分48秒,,22.4,,,
1687,05/21/16 上午11时00分00秒,44.922,,,,
1688,05/21/16 上午11时00分26秒,,22.6,,,
1689,05/21/16 上午11时05分10秒,,22.8,,,
1690,05/21/16 上午11时10分58秒,,23.0,,,
1691,05/21/16 上午11时21分37秒,,23.2,,,
1692,05/21/16 上午11时30分00秒,45.466,,,,
1693,05/21/16 下午12时00分00秒,46.008,,,,
1694,05/21/16 下午12时05分50秒,,23.4,,,
1695,05/21/16 下午12时16分49秒,,23.6,,,
1696,05/21/16 下午12时30分00秒,45.828,,,,
1697,05/21/16 下午12时31分02秒,,23.8,,,
1698,05/21/16 下午12时36分53秒,,24.0,,,
1699,05/21/16 下午12时45分58秒,,24.2,,,
1700,05/21/16 下午12时53分10秒,,24.4,,,
1701,05/21/16 下午01时00分00秒,45.648,,,,
1702,05/21/16 下午01时04分23秒,,24.6,,,
1703,05/21/16 下午01时10分54秒,,24.8,,,
1704,05/21/16 下午01时24分18秒,,25.0,,,
1705,05/21/16 下午01时30分00秒,45.286,,,,
1706,05/21/16 下午01时30分06秒,,25.2,,,
1707,05/21/16 下午01时36分33秒,,25.4,,,
1708,05/21/16 下午01时44分54秒,,25.6,,,
1709,05/21/16 下午01时51分39秒,,25.8,,,
1710,05/21/16 下午02时00分00秒,45.104,,,,
1711,05/21/16 下午02时00分38秒,,26.0,,,
1712,05/21/16 下午02时13分21秒,,26.2,,,
1713,05/21/16 下午02时19分48秒,,26.4,,,
1714,05/21/16 下午02时30分00秒,45.286,,,,
1715,05/21/16 下午02时30分14秒,,26.6,,,
1716,05/21/16 下午02时38分06秒,,26.8,,,
1717,05/21/16 下午02时44分52秒,,27.0,,,
1718,05/21/16 下午02时49分31秒,,27.2,,,
1719,05/21/16 下午03时00分00秒,45.466,,,,
1720,05/21/16 下午03时04分22秒,,27.4,,,
1721,05/21/16 下午03时10分13秒,,27.6,,,
1722,05/21/16 下午03时17分46秒,,27.8,,,
1723,05/21/16 下午03时25分33秒,,28.0,,,
1724,05/21/16 下午03时30分00秒,45.648,,,,
1725,05/21/16 下午04时00分00秒,45.828,,,,
1726,05/21/16 下午04时18分21秒,,28.2,,,
1727,05/21/16 下午04时28分00秒,,28.4,,,
1728,05/21/16 下午04时30分00秒,44.922,,,,
1729,05/21/16 下午04时51分14秒,,28.6,,,
1730,05/21/16 下午05时00分00秒,44.922,,,,
1731,05/21/16 下午05时30分00秒,45.466,,,,
1732,05/21/16 下午05时33分23秒,,28.8,,,
1733,05/21/16 下午06时00分00秒,45.828,,,,
1734,05/21/16 下午06时30分00秒,46.008,,,,
1735,05/21/16 下午07时00分00秒,46.008,,,,
1736,05/21/16 下午07时30分00秒,46.369,,,,
1737,05/21/16 下午08时00分00秒,46.548,,,,
1738,05/21/16 下午08时30分00秒,46.548,,,,
1739,05/21/16 下午09时00分00秒,46.548,,,,
1740,05/21/16 下午09时30分00秒,46.728,,,,
1741,05/21/16 下午10时00分00秒,46.728,,,,
1742,05/21/16 下午10时30分00秒,46.908,,,,
1743,05/21/16 下午11时00分00秒,46.908,,,,
1744,05/21/16 下午11时30分00秒,46.908,,,,
1745,05/22/16 上午12时00分00秒,46.728,,,,
1746,05/22/16 上午12时30分00秒,46.728,,,,
1747,05/22/16 上午01时00分00秒,46.548,,,,
1748,05/22/16 上午01时30分00秒,46.369,,,,
1749,05/22/16 上午02时00分00秒,46.548,,,,
1750,05/22/16 上午02时15分25秒,,29.0,,,
1751,05/22/16 上午02时30分00秒,46.548,,,,
1752,05/22/16 上午03时00分00秒,46.369,,,,
1753,05/22/16 上午03时06分24秒,,29.2,,,
1754,05/22/16 上午03时30分00秒,46.188,,,,
1755,05/22/16 上午04时00分00秒,45.466,,,,
1756,05/22/16 上午04时30分00秒,45.104,,,,
1757,05/22/16 上午05时00分00秒,44.560,,,,
1758,05/22/16 上午05时01分09秒,,29.4,,,
1759,05/22/16 上午05时30分00秒,44.379,,,,
1760,05/22/16 上午06时00分00秒,44.195,,,,
1761,05/22/16 上午06时30分00秒,43.831,,,,
1762,05/22/16 上午07时00分00秒,43.831,,,,
1763,05/22/16 上午07时28分30秒,,29.6,,,
1764,05/22/16 上午07时30分00秒,44.013,,,,
1765,05/22/16 上午08时00分00秒,44.195,,,,
1766,05/22/16 上午08时30分00秒,44.560,,,,
1767,05/22/16 上午09时00分00秒,44.742,,,,
1768,05/22/16 上午09时21分10秒,,29.8,,,
1769,05/22/16 上午09时27分12秒,,30.0,,,
1770,05/22/16 上午09时30分00秒,44.922,,,,
1771,05/22/16 上午09时49分04秒,,30.2,,,
1772,05/22/16 上午10时00分00秒,45.466,,,,
1773,05/22/16 上午10时26分08秒,,30.4,,,
1774,05/22/16 上午10时30分00秒,45.466,,,,
1775,05/22/16 上午10时42分48秒,,30.6,,,
1776,05/22/16 上午10时51分59秒,,30.8,,,
1777,05/22/16 上午11时00分00秒,46.008,,,,
1778,05/22/16 上午11时04分01秒,,31.0,,,
1779,05/22/16 上午11时14分38秒,,31.2,,,
1780,05/22/16 上午11时30分00秒,46.548,,,,
1781,05/22/16 上午11时32分03秒,,31.4,,,
1782,05/22/16 上午11时52分11秒,,31.6,,,
1783,05/22/16 下午12时00分00秒,46.008,,,,
1784,05/22/16 下午12时14分31秒,,31.8,,,
1785,05/22/16 下午12时30分00秒,46.369,,,,
1786,05/22/16 下午12时34分00秒,,32.0,,,
1787,05/22/16 下午01时00分00秒,47.266,,,,
1788,05/22/16 下午01时04分20秒,,32.2,,,
1789,05/22/16 下午01时30分00秒,47.088,,,,
1790,05/22/16 下午01时37分44秒,,32.4,,,
1791,05/22/16 下午02时00分00秒,46.728,,,,
1792,05/22/16 下午02时00分44秒,,32.6,,,
1793,05/22/16 下午02时22分24秒,,32.8,,,
1794,05/22/16 下午02时30分00秒,46.548,,,,
1795,05/22/16 下午03时00分00秒,46.008,,,,
1796,05/22/16 下午03时05分49秒,,33.0,,,
1797,05/22/16 下午03时14分53秒,,33.2,,,
1798,05/22/16 下午03时27分12秒,,33.4,,,
1799,05/22/16 下午03时30分00秒,46.008,,,,
1800,05/22/16 下午03时36分54秒,,33.6,,,
1801,05/22/16 下午03时54分11秒,,33.8,,,
1802,05/22/16 下午04时00分00秒,45.648,,,,
1803,05/22/16 下午04时02分36秒,,34.0,,,
1804,05/22/16 下午04时16分00秒,,34.2,,,
1805,05/22/16 下午04时21分33秒,,34.4,,,
1806,05/22/16 下午04时29分53秒,,34.6,,,
1807,05/22/16 下午04时30分00秒,45.828,,,,
1808,05/22/16 下午04时33分31秒,,34.8,,,
1809,05/22/16 下午04时39分06秒,,35.0,,,
1810,05/22/16 下午04时43分01秒,,35.2,,,
1811,05/22/16 下午04时47分54秒,,35.4,,,
1812,05/22/16 下午04时51分26秒,,35.6,,,
1813,05/22/16 下午04时55分21秒,,35.8,,,
1814,05/22/16 下午04时57分40秒,,36.0,,,
1815,05/22/16 下午05时00分00秒,45.466,,,,
1816,05/22/16 下午05时02分47秒,,36.2,,,
1817,05/22/16 下午05时06分26秒,,36.4,,,
1818,05/22/16 下午05时13分10秒,,36.6,,,
1819,05/22/16 下午05时17分42秒,,36.8,,,
1820,05/22/16 下午05时25分26秒,,37.0,,,
1821,05/22/16 下午05时29分13秒,,37.2,,,
1822,05/22/16 下午05时30分00秒,44.742,,,,
1823,05/22/16 下午05时38分18秒,,37.4,,,
1824,05/22/16 下午05时44分57秒,,37.6,,,
1825,05/22/16 下午05时53分45秒,,37.8,,,
1826,05/22/16 下午06时00分00秒,42.915,,,,
1827,05/22/16 下午06时00分13秒,,38.0,,,
1828,05/22/16 下午06时10分29秒,,38.2,,,
1829,05/22/16 下午06时16分11秒,,38.4,,,
1830,05/22/16 下午06时21分48秒,,38.6,,,
1831,05/22/16 下午06时25分30秒,,38.8,,,
1832,05/22/16 下午06时30分00秒,41.439,,,,
1833,05/22/16 下午06时30分29秒,,39.0,,,
1834,05/22/16 下午06时34分19秒,,39.2,,,
1835,05/22/16 下午06时38分57秒,,39.4,,,
1836,05/22/16 下午06时41分40秒,,39.6,,,
1837,05/22/16 下午06时45分44秒,,39.8,,,
1838,05/22/16 下午06时48分30秒,,40.0,,,
1839,05/22/16 下午06时53分48秒,,40.2,,,
1840,05/22/16 下午06时56分33秒,,40.4,,,
1841,05/22/16 下午07时00分00秒,40.696,,,,
1842,05/22/16 下午07时00分50秒,,40.6,,,
1843,05/22/16 下午07时03分53秒,,40.8,,,
1844,05/22/16 下午07时08分12秒,,41.0,,,
1845,05/22/16 下午07时13分10秒,,41.2,,,
1846,05/22/16 下午07时21分18秒,,41.4,,,
1847,05/22/16 下午07时27分19秒,,41.6,,,
1848,05/22/16 下午07时30分00秒,40.134,,,,
1849,05/22/16 下午07时33分56秒,,41.8,,,
1850,05/22/16 下午07时39分11秒,,42.0,,,
1851,05/22/16 下午07时47分23秒,,42.2,,,
1852,05/22/16 下午07时54分03秒,,42.4,,,
1853,05/22/16 下午08时00分00秒,39.384,,,,
1854,05/22/16 下午08时03分50秒,,42.6,,,
1855,05/22/16 下午08时12分55秒,,42.8,,,
1856,05/22/16 下午08时23分57秒,,43.0,,,
1857,05/22/16 下午08时28分49秒,,43.2,,,
1858,05/22/16 下午08时30分00秒,39.196,,,,
1859,05/22/16 下午08时38分17秒,,43.4,,,
1860,05/22/16 下午08时45分15秒,,43.6,,,
1861,05/22/16 下午08时58分02秒,,43.8,,,
1862,05/22/16 下午09时00分00秒,38.440,,,,
1863,05/22/16 下午09时05分56秒,,44.0,,,
1864,05/22/16 下午09时13分07秒,,44.2,,,
1865,05/22/16 下午09时17分21秒,,44.4,,,
1866,05/22/16 下午09时25分47秒,,44.6,,,
1867,05/22/16 下午09时30分00秒,38.061,,,,
1868,05/22/16 下午09时36分50秒,,44.8,,,
1869,05/22/16 下午10时00分00秒,38.061,,,,
1870,05/22/16 下午10时30分00秒,38.250,,,,
1871,05/22/16 下午11时00分00秒,38.629,,,,
1872,05/22/16 下午11时30分00秒,39.007,,,,
1873,05/23/16 上午12时00分00秒,39.007,,,,
1874,05/23/16 上午12时30分00秒,39.007,,,,
1875,05/23/16 上午01时00分00秒,39.196,,,,
1876,05/23/16 上午01时30分00秒,39.196,,,,
1877,05/23/16 上午02时00分00秒,39.196,,,,
1878,05/23/16 上午02时30分00秒,39.196,,,,
1879,05/23/16 上午03时00分00秒,38.440,,,,
1880,05/23/16 上午03时30分00秒,38.061,,,,
1881,05/23/16 上午04时00分00秒,37.107,,,,
1882,05/23/16 上午04时30分00秒,36.914,,,,
1883,05/23/16 上午05时00分00秒,37.107,,,,
1884,05/23/16 上午05时30分00秒,37.679,,,,
1885,05/23/16 上午06时00分00秒,37.870,,,,
1886,05/23/16 上午06时30分00秒,38.250,,,,
1887,05/23/16 上午07时00分00秒,38.440,,,,
1888,05/23/16 上午07时30分00秒,39.196,,,,
1889,05/23/16 上午08时00分00秒,40.696,,,,
1890,05/23/16 上午08时30分00秒,42.363,,,,
1891,05/23/16 上午09时00分00秒,44.013,,,,
1892,05/23/16 上午09时30分00秒,46.008,,,,
1893,05/23/16 上午10时00分00秒,48.517,,,,
1894,05/23/16 上午10时30分00秒,49.228,,,,
1895,05/23/16 上午11时00分00秒,51.523,,,,
1896,05/23/16 上午11时30分00秒,53.798,,,,
1897,05/23/16 下午12时00分00秒,55.884,,,,
1898,05/23/16 下午12时30分00秒,56.057,,,,
1899,05/23/16 下午01时00分00秒,57.958,,,,
1900,05/23/16 下午01时30分00秒,59.508,,,,
1901,05/23/16 下午02时00分00秒,61.398,,,,
1902,05/23/16 下午02时30分00秒,61.912,,,,
1903,05/23/16 下午03时00分00秒,63.111,,,,
1904,05/23/16 下午03时30分00秒,62.940,,,,
1905,05/23/16 下午03时53分21秒,,45.0,,,
1906,05/23/16 下午03时53分45秒,,45.2,,,
1907,05/23/16 下午03时53分47秒,,45.4,,,
1908,05/23/16 下午03时53分54秒,,45.6,,,
1909,05/23/16 下午03时54分28秒,,45.8,,,
1910,05/23/16 下午04时00分00秒,64.481,,,,
1911,05/23/16 下午04时30分00秒,62.940,,,,
1912,05/23/16 下午05时00分00秒,61.054,,,,
1913,05/23/16 下午05时30分00秒,61.741,,,,
1914,05/23/16 下午06时00分00秒,60.539,,,,
1915,05/23/16 下午06时30分00秒,60.539,,,,
1916,05/23/16 下午07时00分00秒,59.337,,,,
1917,05/23/16 下午07时30分00秒,58.131,,,,
1918,05/23/16 下午08时00分00秒,56.404,,,,
1919,05/23/16 下午08时30分00秒,54.669,,,,
1920,05/23/16 下午09时00分00秒,54.495,,,,
1921,05/23/16 下午09时30分00秒,54.322,,,,
1922,05/23/16 下午10时00分00秒,53.798,,,,
1923,05/23/16 下午10时30分00秒,53.274,,,,
1924,05/23/16 下午11时00分00秒,52.401,,,,
1925,05/23/16 下午11时30分00秒,52.576,,,,
1926,05/24/16 上午12时00分00秒,52.225,,,,
1927,05/24/16 上午12时30分00秒,52.050,,,,
1928,05/24/16 上午01时00分00秒,51.346,,,,
1929,05/24/16 上午01时30分00秒,51.172,,,,
1930,05/24/16 上午02时00分00秒,50.819,,,,
1931,05/24/16 上午02时30分00秒,49.937,,,,
1932,05/24/16 上午03时00分00秒,49.050,,,,
1933,05/24/16 上午03时30分00秒,48.160,,,,
1934,05/24/16 上午04时00分00秒,47.088,,,,
1935,05/24/16 上午04时30分00秒,46.548,,,,
1936,05/24/16 上午05时00分00秒,46.188,,,,
1937,05/24/16 上午05时30分00秒,45.466,,,,
1938,05/24/16 上午06时00分00秒,45.466,,,,
1939,05/24/16 上午06时30分00秒,45.466,,,,
1940,05/24/16 上午07时00分00秒,47.446,,,,
1941,05/24/16 上午07时30分00秒,48.339,,,,
1942,05/24/16 上午08时00分00秒,49.404,,,,
1943,05/24/16 上午08时30分00秒,50.819,,,,
1944,05/24/16 上午09时00分00秒,53.274,,,,
1945,05/24/16 上午09时30分00秒,55.537,,,,
1946,05/24/16 上午10时00分00秒,56.750,,,,
1947,05/24/16 上午10时30分00秒,59.164,,,,
1948,05/24/16 上午11时00分00秒,62.083,,,,
1949,05/24/16 上午11时30分00秒,63.968,,,,
1950,05/24/16 下午12时00分00秒,64.481,,,,
1951,05/24/16 下午12时30分00秒,65.851,,,,
1952,05/24/16 下午01时00分00秒,69.449,,,,
1953,05/24/16 下午01时30分00秒,69.107,,,,
1954,05/24/16 下午02时00分00秒,71.683,,,,
1955,05/24/16 下午02时30分00秒,68.248,,,,
1956,05/24/16 下午03时00分00秒,69.622,,,,
1957,05/24/16 下午03时30分00秒,68.763,,,,
1958,05/24/16 下午04时00分00秒,67.392,,,,
1959,05/24/16 下午04时30分00秒,66.879,,,,
1960,05/24/16 下午05时00分00秒,64.996,,,,
1961,05/24/16 下午05时30分00秒,65.167,,,,
1962,05/24/16 下午06时00分00秒,63.797,,,,
1963,05/24/16 下午06时30分00秒,63.282,,,,
1964,05/24/16 下午07时00分00秒,62.254,,,,
1965,05/24/16 下午07时30分00秒,61.569,,,,
1966,05/24/16 下午08时00分00秒,60.883,,,,
1967,05/24/16 下午08时30分00秒,59.508,,,,
1968,05/24/16 下午09时00分00秒,58.131,,,,
1969,05/24/16 下午09时30分00秒,57.614,,,,
1970,05/24/16 下午10时00分00秒,56.923,,,,
1971,05/24/16 下午10时30分00秒,56.404,,,,
1972,05/24/16 下午11时00分00秒,54.495,,,,
1973,05/24/16 下午11时16分19秒,,46.0,,,
1974,05/24/16 下午11时27分54秒,,46.2,,,
1975,05/24/16 下午11时30分00秒,52.050,,,,
1976,05/25/16 上午12时00分00秒,50.466,,,,
1977,05/25/16 上午12时29分09秒,,46.4,,,
1978,05/25/16 上午12时30分00秒,49.582,,,,
1979,05/25/16 上午12时43分48秒,,46.6,,,
1980,05/25/16 上午12时51分26秒,,46.8,,,
1981,05/25/16 上午12时58分56秒,,47.0,,,
1982,05/25/16 上午01时00分00秒,47.446,,,,
1983,05/25/16 上午01时05分12秒,,47.2,,,
1984,05/25/16 上午01时09分41秒,,47.4,,,
1985,05/25/16 上午01时12分04秒,,47.6,,,
1986,05/25/16 上午01时15分35秒,,47.8,,,
1987,05/25/16 上午01时18分19秒,,48.0,,,
1988,05/25/16 上午01时21分45秒,,48.2,,,
1989,05/25/16 上午01时23分36秒,,48.4,,,
1990,05/25/16 上午01时24分50秒,,48.6,,,
1991,05/25/16 上午01时25分55秒,,48.8,,,
1992,05/25/16 上午01时27分20秒,,49.0,,,
1993,05/25/16 上午01时28分41秒,,49.2,,,
1994,05/25/16 上午01时30分00秒,46.008,,,,
1995,05/25/16 上午01时30分59秒,,49.4,,,
1996,05/25/16 上午01时32分54秒,,49.6,,,
1997,05/25/16 上午01时35分49秒,,49.8,,,
1998,05/25/16 上午01时37分48秒,,50.0,,,
1999,05/25/16 上午01时41分10秒,,50.2,,,
2000,05/25/16 上午01时44分43秒,,50.4,,,
2001,05/25/16 上午01时49分24秒,,50.6,,,
2002,05/25/16 上午01时52分36秒,,50.8,,,
2003,05/25/16 上午01时58分42秒,,51.0,,,
2004,05/25/16 上午02时00分00秒,43.831,,,,
2005,05/25/16 上午02时06分33秒,,51.2,,,
2006,05/25/16 上午02时18分51秒,,51.4,,,
2007,05/25/16 上午02时23分49秒,,51.6,,,
2008,05/25/16 上午02时30分00秒,42.363,,,,
2009,05/25/16 上午02时34分21秒,,51.8,,,
2010,05/25/16 上午03时00分00秒,41.254,,,,
2011,05/25/16 上午03时06分56秒,,52.0,,,
2012,05/25/16 上午03时27分47秒,,52.2,,,
2013,05/25/16 上午03时30分00秒,41.254,,,,
2014,05/25/16 上午03时51分23秒,,52.4,,,
2015,05/25/16 上午04时00分00秒,40.696,,,,
2016,05/25/16 上午04时16分01秒,,52.6,,,
2017,05/25/16 上午04时19分31秒,,52.8,,,
2018,05/25/16 上午04时23分19秒,,53.0,,,
2019,05/25/16 上午04时26分00秒,,53.2,,,
2020,05/25/16 上午04时28分55秒,,53.4,,,
2021,05/25/16 上午04时30分00秒,40.696,,,,
2022,05/25/16 上午04时31分11秒,,53.6,,,
2023,05/25/16 上午04时33分29秒,,53.8,,,
2024,05/25/16 上午04时35分35秒,,54.0,,,
2025,05/25/16 上午04时38分38秒,,54.2,,,
2026,05/25/16 上午04时40分32秒,,54.4,,,
2027,05/25/16 上午04时42分51秒,,54.6,,,
2028,05/25/16 上午04时44分47秒,,54.8,,,
2029,05/25/16 上午04时47分38秒,,55.0,,,
2030,05/25/16 上午04时49分28秒,,55.2,,,
2031,05/25/16 上午04时52分23秒,,55.4,,,
2032,05/25/16 上午04时54分58秒,,55.6,,,
2033,05/25/16 上午05时00分00秒,39.384,,,,
2034,05/25/16 上午05时01分13秒,,55.8,,,
2035,05/25/16 上午05时04分32秒,,56.0,,,
2036,05/25/16 上午05时09分41秒,,56.2,,,
2037,05/25/16 上午05时13分36秒,,56.4,,,
2038,05/25/16 上午05时30分00秒,38.061,,,,
2039,05/25/16 上午05时34分09秒,,56.6,,,
2040,05/25/16 上午06时00分00秒,38.250,,,,
2041,05/25/16 上午06时01分40秒,,56.8,,,
2042,05/25/16 上午06时17分39秒,,57.0,,,
2043,05/25/16 上午06时22分37秒,,57.2,,,
2044,05/25/16 上午06时30分00秒,38.250,,,,
2045,05/25/16 上午06时33分54秒,,57.4,,,
2046,05/25/16 上午06时41分37秒,,57.6,,,
2047,05/25/16 上午06时51分44秒,,57.8,,,
2048,05/25/16 上午06时55分29秒,,58.0,,,
2049,05/25/16 上午07时00分00秒,37.679,,,,
2050,05/25/16 上午07时05分44秒,,58.2,,,
2051,05/25/16 上午07时11分29秒,,58.4,,,
2052,05/25/16 上午07时18分25秒,,58.6,,,
2053,05/25/16 上午07时23分12秒,,58.8,,,
2054,05/25/16 上午07时30分00秒,37.107,,,,
2055,05/25/16 上午07时46分06秒,,59.0,,,
2056,05/25/16 上午07时53分46秒,,59.2,,,
2057,05/25/16 上午08时00分00秒,37.488,,,,
2058,05/25/16 上午08时02分35秒,,59.4,,,
2059,05/25/16 上午08时05分15秒,,59.6,,,
2060,05/25/16 上午08时09分06秒,,59.8,,,
2061,05/25/16 上午08时12分03秒,,60.0,,,
2062,05/25/16 上午08时18分34秒,,60.2,,,
2063,05/25/16 上午08时22分48秒,,60.4,,,
2064,05/25/16 上午08时27分21秒,,60.6,,,
2065,05/25/16 上午08时30分00秒,36.338,,,,
2066,05/25/16 上午08时30分49秒,,60.8,,,
2067,05/25/16 上午08时37分00秒,,61.0,,,
2068,05/25/16 上午08时40分43秒,,61.2,,,
2069,05/25/16 上午08时46分22秒,,61.4,,,
2070,05/25/16 上午08时49分36秒,,61.6,,,
2071,05/25/16 上午08时54分11秒,,61.8,,,
2072,05/25/16 上午08时59分29秒,,62.0,,,
2073,05/25/16 上午09时00分00秒,35.564,,,,
2074,05/25/16 上午09时10分57秒,,62.2,,,
2075,05/25/16 上午09时21分04秒,,62.4,,,
2076,05/25/16 上午09时30分00秒,35.758,,,,
2077,05/25/16 上午09时40分21秒,,62.6,,,
2078,05/25/16 上午09时48分47秒,,62.8,,,
2079,05/25/16 上午09时59分13秒,,63.0,,,
2080,05/25/16 上午10时00分00秒,35.951,,,,
2081,05/25/16 上午10时05分09秒,,63.2,,,
2082,05/25/16 上午10时13分47秒,,63.4,,,
2083,05/25/16 上午10时18分49秒,,63.6,,,
2084,05/25/16 上午10时30分00秒,36.531,,,,
2085,05/25/16 上午10时32分17秒,,63.8,,,
2086,05/25/16 上午11时00分00秒,37.870,,,,
2087,05/25/16 上午11时30分00秒,39.196,,,,
2088,05/25/16 上午11时43分45秒,,64.0,,,
2089,05/25/16 下午12时00分00秒,40.321,,,,
2090,05/25/16 下午12时30分00秒,40.696,,,,
2091,05/25/16 下午12时33分27秒,,64.2,,,
2092,05/25/16 下午01时00分00秒,42.363,,,,
2093,05/25/16 下午01时30分00秒,44.013,,,,
2094,05/25/16 下午02时00分00秒,44.922,,,,
2095,05/25/16 下午02时30分00秒,47.266,,,,
2096,05/25/16 下午03时00分00秒,47.446,,,,
2097,05/25/16 下午03时30分00秒,48.871,,,,
2098,05/25/16 下午04时00分00秒,49.228,,,,
