"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Cum. Sum: rain, mm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
61885,10/14/16 下午10时18分00秒,,,0.0,,,,
61886,10/14/16 下午10时19分00秒,,,0.0,,,,
61887,10/14/16 下午10时20分00秒,,,0.0,,,,
61888,10/14/16 下午10时21分00秒,,,0.0,,,,
61889,10/14/16 下午10时22分00秒,,,0.0,,,,
61890,10/14/16 下午10时23分00秒,,,0.0,,,,
61891,10/14/16 下午10时24分00秒,,,0.0,,,,
61892,10/14/16 下午10时25分00秒,,,0.0,,,,
61893,10/14/16 下午10时26分00秒,,,0.0,,,,
61894,10/14/16 下午10时27分00秒,,,0.0,,,,
61895,10/14/16 下午10时28分00秒,,,0.0,,,,
61896,10/14/16 下午10时29分00秒,,,0.0,,,,
61897,10/14/16 下午10时30分00秒,,,0.0,,,,
61898,10/14/16 下午10时30分14秒,46.908,,,,,,
61899,10/14/16 下午10时31分00秒,,,0.0,,,,
61900,10/14/16 下午10时32分00秒,,,0.0,,,,
61901,10/14/16 下午10时33分00秒,,,0.0,,,,
61902,10/14/16 下午10时34分00秒,,,0.0,,,,
61903,10/14/16 下午10时35分00秒,,,0.0,,,,
61904,10/14/16 下午10时36分00秒,,,0.0,,,,
61905,10/14/16 下午10时37分00秒,,,0.0,,,,
61906,10/14/16 下午10时38分00秒,,,0.0,,,,
61907,10/14/16 下午10时39分00秒,,,0.0,,,,
61908,10/14/16 下午10时40分00秒,,,0.0,,,,
61909,10/14/16 下午10时41分00秒,,,0.0,,,,
61910,10/14/16 下午10时42分00秒,,,0.0,,,,
61911,10/14/16 下午10时43分00秒,,,0.0,,,,
61912,10/14/16 下午10时44分00秒,,,0.0,,,,
61913,10/14/16 下午10时45分00秒,,,0.0,,,,
61914,10/14/16 下午10时46分00秒,,,0.0,,,,
61915,10/14/16 下午10时47分00秒,,,0.0,,,,
61916,10/14/16 下午10时48分00秒,,,0.0,,,,
61917,10/14/16 下午10时49分00秒,,,0.0,,,,
61918,10/14/16 下午10时50分00秒,,,0.0,,,,
61919,10/14/16 下午10时51分00秒,,,0.0,,,,
61920,10/14/16 下午10时52分00秒,,,0.0,,,,
61921,10/14/16 下午10时53分00秒,,,0.0,,,,
61922,10/14/16 下午10时54分00秒,,,0.0,,,,
61923,10/14/16 下午10时55分00秒,,,0.0,,,,
61924,10/14/16 下午10时56分00秒,,,0.0,,,,
61925,10/14/16 下午10时57分00秒,,,0.0,,,,
61926,10/14/16 下午10时58分00秒,,,0.0,,,,
61927,10/14/16 下午10时59分00秒,,,0.0,,,,
61928,10/14/16 下午11时00分00秒,,,0.0,,,,
61929,10/14/16 下午11时00分14秒,46.908,,,,,,
61930,10/14/16 下午11时01分00秒,,,0.0,,,,
61931,10/14/16 下午11时02分00秒,,,0.0,,,,
61932,10/14/16 下午11时03分00秒,,,0.0,,,,
61933,10/14/16 下午11时04分00秒,,,0.0,,,,
61934,10/14/16 下午11时05分00秒,,,0.0,,,,
61935,10/14/16 下午11时06分00秒,,,0.0,,,,
61936,10/14/16 下午11时07分00秒,,,0.0,,,,
61937,10/14/16 下午11时08分00秒,,,0.0,,,,
61938,10/14/16 下午11时09分00秒,,,0.0,,,,
61939,10/14/16 下午11时10分00秒,,,0.0,,,,
61940,10/14/16 下午11时11分00秒,,,0.0,,,,
61941,10/14/16 下午11时12分00秒,,,0.0,,,,
61942,10/14/16 下午11时13分00秒,,,0.0,,,,
61943,10/14/16 下午11时14分00秒,,,0.0,,,,
61944,10/14/16 下午11时15分00秒,,,0.0,,,,
61945,10/14/16 下午11时16分00秒,,,0.0,,,,
61946,10/14/16 下午11时17分00秒,,,0.0,,,,
61947,10/14/16 下午11时18分00秒,,,0.0,,,,
61948,10/14/16 下午11时19分00秒,,,0.0,,,,
61949,10/14/16 下午11时20分00秒,,,0.0,,,,
61950,10/14/16 下午11时21分00秒,,,0.0,,,,
61951,10/14/16 下午11时22分00秒,,,0.0,,,,
61952,10/14/16 下午11时23分00秒,,,0.0,,,,
61953,10/14/16 下午11时24分00秒,,,0.0,,,,
61954,10/14/16 下午11时25分00秒,,,0.0,,,,
61955,10/14/16 下午11时26分00秒,,,0.0,,,,
61956,10/14/16 下午11时27分00秒,,,0.0,,,,
61957,10/14/16 下午11时28分00秒,,,0.0,,,,
61958,10/14/16 下午11时29分00秒,,,0.0,,,,
61959,10/14/16 下午11时30分00秒,,,0.0,,,,
61960,10/14/16 下午11时30分14秒,46.728,,,,,,
61961,10/14/16 下午11时31分00秒,,,0.0,,,,
61962,10/14/16 下午11时32分00秒,,,0.0,,,,
61963,10/14/16 下午11时33分00秒,,,0.0,,,,
61964,10/14/16 下午11时34分00秒,,,0.0,,,,
61965,10/14/16 下午11时35分00秒,,,0.0,,,,
61966,10/14/16 下午11时36分00秒,,,0.0,,,,
61967,10/14/16 下午11时37分00秒,,,0.0,,,,
61968,10/14/16 下午11时38分00秒,,,0.0,,,,
61969,10/14/16 下午11时39分00秒,,,0.0,,,,
61970,10/14/16 下午11时40分00秒,,,0.0,,,,
61971,10/14/16 下午11时41分00秒,,,0.0,,,,
61972,10/14/16 下午11时42分00秒,,,0.0,,,,
61973,10/14/16 下午11时43分00秒,,,0.0,,,,
61974,10/14/16 下午11时44分00秒,,,0.0,,,,
61975,10/14/16 下午11时45分00秒,,,0.0,,,,
61976,10/14/16 下午11时46分00秒,,,0.0,,,,
61977,10/14/16 下午11时47分00秒,,,0.0,,,,
61978,10/14/16 下午11时48分00秒,,,0.0,,,,
61979,10/14/16 下午11时49分00秒,,,0.0,,,,
61980,10/14/16 下午11时50分00秒,,,0.0,,,,
61981,10/14/16 下午11时51分00秒,,,0.0,,,,
61982,10/14/16 下午11时52分00秒,,,0.0,,,,
61983,10/14/16 下午11时53分00秒,,,0.0,,,,
61984,10/14/16 下午11时54分00秒,,,0.0,,,,
61985,10/14/16 下午11时55分00秒,,,0.0,,,,
61986,10/14/16 下午11时56分00秒,,,0.0,,,,
61987,10/14/16 下午11时57分00秒,,,0.0,,,,
61988,10/14/16 下午11时58分00秒,,,0.0,,,,
61989,10/14/16 下午11时59分00秒,,,0.0,,,,
61990,10/15/16 上午12时00分00秒,,,0.0,,,,
61991,10/15/16 上午12时00分14秒,46.908,,,,,,
61992,10/15/16 上午12时01分00秒,,,0.0,,,,
61993,10/15/16 上午12时02分00秒,,,0.0,,,,
61994,10/15/16 上午12时03分00秒,,,0.0,,,,
61995,10/15/16 上午12时04分00秒,,,0.0,,,,
61996,10/15/16 上午12时05分00秒,,,0.0,,,,
61997,10/15/16 上午12时06分00秒,,,0.0,,,,
61998,10/15/16 上午12时07分00秒,,,0.0,,,,
61999,10/15/16 上午12时08分00秒,,,0.0,,,,
62000,10/15/16 上午12时09分00秒,,,0.0,,,,
62001,10/15/16 上午12时10分00秒,,,0.0,,,,
62002,10/15/16 上午12时11分00秒,,,0.0,,,,
62003,10/15/16 上午12时12分00秒,,,0.0,,,,
62004,10/15/16 上午12时13分00秒,,,0.0,,,,
62005,10/15/16 上午12时14分00秒,,,0.0,,,,
62006,10/15/16 上午12时15分00秒,,,0.0,,,,
62007,10/15/16 上午12时16分00秒,,,0.0,,,,
62008,10/15/16 上午12时17分00秒,,,0.0,,,,
62009,10/15/16 上午12时18分00秒,,,0.0,,,,
62010,10/15/16 上午12时19分00秒,,,0.0,,,,
62011,10/15/16 上午12时20分00秒,,,0.0,,,,
62012,10/15/16 上午12时21分00秒,,,0.0,,,,
62013,10/15/16 上午12时22分00秒,,,0.0,,,,
62014,10/15/16 上午12时23分00秒,,,0.0,,,,
62015,10/15/16 上午12时24分00秒,,,0.0,,,,
62016,10/15/16 上午12时25分00秒,,,0.0,,,,
62017,10/15/16 上午12时26分00秒,,,0.0,,,,
62018,10/15/16 上午12时27分00秒,,,0.0,,,,
62019,10/15/16 上午12时28分00秒,,,0.0,,,,
62020,10/15/16 上午12时29分00秒,,,0.0,,,,
62021,10/15/16 上午12时30分00秒,,,0.0,,,,
62022,10/15/16 上午12时30分14秒,46.548,,,,,,
62023,10/15/16 上午12时31分00秒,,,0.0,,,,
62024,10/15/16 上午12时32分00秒,,,0.0,,,,
62025,10/15/16 上午12时33分00秒,,,0.0,,,,
62026,10/15/16 上午12时34分00秒,,,0.0,,,,
62027,10/15/16 上午12时35分00秒,,,0.0,,,,
62028,10/15/16 上午12时36分00秒,,,0.0,,,,
62029,10/15/16 上午12时37分00秒,,,0.0,,,,
62030,10/15/16 上午12时38分00秒,,,0.0,,,,
62031,10/15/16 上午12时39分00秒,,,0.0,,,,
62032,10/15/16 上午12时40分00秒,,,0.0,,,,
62033,10/15/16 上午12时41分00秒,,,0.0,,,,
62034,10/15/16 上午12时42分00秒,,,0.0,,,,
62035,10/15/16 上午12时43分00秒,,,0.0,,,,
62036,10/15/16 上午12时44分00秒,,,0.0,,,,
62037,10/15/16 上午12时45分00秒,,,0.0,,,,
62038,10/15/16 上午12时46分00秒,,,0.0,,,,
62039,10/15/16 上午12时47分00秒,,,0.0,,,,
62040,10/15/16 上午12时48分00秒,,,0.0,,,,
62041,10/15/16 上午12时49分00秒,,,0.0,,,,
62042,10/15/16 上午12时50分00秒,,,0.0,,,,
62043,10/15/16 上午12时51分00秒,,,0.0,,,,
62044,10/15/16 上午12时52分00秒,,,0.0,,,,
62045,10/15/16 上午12时53分00秒,,,0.0,,,,
62046,10/15/16 上午12时54分00秒,,,0.0,,,,
62047,10/15/16 上午12时55分00秒,,,0.0,,,,
62048,10/15/16 上午12时56分00秒,,,0.0,,,,
62049,10/15/16 上午12时57分00秒,,,0.0,,,,
62050,10/15/16 上午12时58分00秒,,,0.0,,,,
62051,10/15/16 上午12时59分00秒,,,0.0,,,,
62052,10/15/16 上午01时00分00秒,,,0.0,,,,
62053,10/15/16 上午01时00分14秒,46.008,,,,,,
62054,10/15/16 上午01时01分00秒,,,0.0,,,,
62055,10/15/16 上午01时02分00秒,,,0.0,,,,
62056,10/15/16 上午01时03分00秒,,,0.0,,,,
62057,10/15/16 上午01时04分00秒,,,0.0,,,,
62058,10/15/16 上午01时05分00秒,,,0.0,,,,
62059,10/15/16 上午01时06分00秒,,,0.0,,,,
62060,10/15/16 上午01时07分00秒,,,0.0,,,,
62061,10/15/16 上午01时08分00秒,,,0.0,,,,
62062,10/15/16 上午01时09分00秒,,,0.0,,,,
62063,10/15/16 上午01时10分00秒,,,0.0,,,,
62064,10/15/16 上午01时11分00秒,,,0.0,,,,
62065,10/15/16 上午01时12分00秒,,,0.0,,,,
62066,10/15/16 上午01时13分00秒,,,0.0,,,,
62067,10/15/16 上午01时14分00秒,,,0.0,,,,
62068,10/15/16 上午01时15分00秒,,,0.0,,,,
62069,10/15/16 上午01时16分00秒,,,0.0,,,,
62070,10/15/16 上午01时17分00秒,,,0.0,,,,
62071,10/15/16 上午01时18分00秒,,,0.0,,,,
62072,10/15/16 上午01时19分00秒,,,0.0,,,,
62073,10/15/16 上午01时20分00秒,,,0.0,,,,
62074,10/15/16 上午01时21分00秒,,,0.0,,,,
62075,10/15/16 上午01时22分00秒,,,0.0,,,,
62076,10/15/16 上午01时23分00秒,,,0.0,,,,
62077,10/15/16 上午01时24分00秒,,,0.0,,,,
62078,10/15/16 上午01时25分00秒,,,0.0,,,,
62079,10/15/16 上午01时26分00秒,,,0.0,,,,
62080,10/15/16 上午01时27分00秒,,,0.0,,,,
62081,10/15/16 上午01时28分00秒,,,0.0,,,,
62082,10/15/16 上午01时29分00秒,,,0.0,,,,
62083,10/15/16 上午01时30分00秒,,,0.0,,,,
62084,10/15/16 上午01时30分14秒,46.008,,,,,,
62085,10/15/16 上午01时31分00秒,,,0.0,,,,
62086,10/15/16 上午01时32分00秒,,,0.0,,,,
62087,10/15/16 上午01时33分00秒,,,0.0,,,,
62088,10/15/16 上午01时34分00秒,,,0.0,,,,
62089,10/15/16 上午01时35分00秒,,,0.0,,,,
62090,10/15/16 上午01时36分00秒,,,0.0,,,,
62091,10/15/16 上午01时37分00秒,,,0.0,,,,
62092,10/15/16 上午01时38分00秒,,,0.0,,,,
62093,10/15/16 上午01时39分00秒,,,0.0,,,,
62094,10/15/16 上午01时40分00秒,,,0.0,,,,
62095,10/15/16 上午01时41分00秒,,,0.0,,,,
62096,10/15/16 上午01时42分00秒,,,0.0,,,,
62097,10/15/16 上午01时43分00秒,,,0.0,,,,
62098,10/15/16 上午01时44分00秒,,,0.0,,,,
62099,10/15/16 上午01时45分00秒,,,0.0,,,,
62100,10/15/16 上午01时46分00秒,,,0.0,,,,
62101,10/15/16 上午01时47分00秒,,,0.0,,,,
62102,10/15/16 上午01时48分00秒,,,0.0,,,,
62103,10/15/16 上午01时49分00秒,,,0.0,,,,
62104,10/15/16 上午01时50分00秒,,,0.0,,,,
62105,10/15/16 上午01时51分00秒,,,0.0,,,,
62106,10/15/16 上午01时52分00秒,,,0.0,,,,
62107,10/15/16 上午01时53分00秒,,,0.0,,,,
62108,10/15/16 上午01时54分00秒,,,0.0,,,,
62109,10/15/16 上午01时55分00秒,,,0.0,,,,
62110,10/15/16 上午01时56分00秒,,,0.0,,,,
62111,10/15/16 上午01时57分00秒,,,0.0,,,,
62112,10/15/16 上午01时58分00秒,,,0.0,,,,
62113,10/15/16 上午01时59分00秒,,,0.0,,,,
62114,10/15/16 上午02时00分00秒,,,0.0,,,,
62115,10/15/16 上午02时00分14秒,45.648,,,,,,
62116,10/15/16 上午02时01分00秒,,,0.0,,,,
62117,10/15/16 上午02时02分00秒,,,0.0,,,,
62118,10/15/16 上午02时03分00秒,,,0.0,,,,
62119,10/15/16 上午02时04分00秒,,,0.0,,,,
62120,10/15/16 上午02时05分00秒,,,0.0,,,,
62121,10/15/16 上午02时06分00秒,,,0.0,,,,
62122,10/15/16 上午02时07分00秒,,,0.0,,,,
62123,10/15/16 上午02时08分00秒,,,0.0,,,,
62124,10/15/16 上午02时09分00秒,,,0.0,,,,
62125,10/15/16 上午02时10分00秒,,,0.0,,,,
62126,10/15/16 上午02时11分00秒,,,0.0,,,,
62127,10/15/16 上午02时12分00秒,,,0.0,,,,
62128,10/15/16 上午02时13分00秒,,,0.0,,,,
62129,10/15/16 上午02时14分00秒,,,0.0,,,,
62130,10/15/16 上午02时15分00秒,,,0.0,,,,
62131,10/15/16 上午02时16分00秒,,,0.0,,,,
62132,10/15/16 上午02时17分00秒,,,0.0,,,,
62133,10/15/16 上午02时18分00秒,,,0.0,,,,
62134,10/15/16 上午02时19分00秒,,,0.0,,,,
62135,10/15/16 上午02时20分00秒,,,0.0,,,,
62136,10/15/16 上午02时21分00秒,,,0.0,,,,
62137,10/15/16 上午02时22分00秒,,,0.0,,,,
62138,10/15/16 上午02时23分00秒,,,0.0,,,,
62139,10/15/16 上午02时24分00秒,,,0.0,,,,
62140,10/15/16 上午02时25分00秒,,,0.0,,,,
62141,10/15/16 上午02时26分00秒,,,0.0,,,,
62142,10/15/16 上午02时27分00秒,,,0.0,,,,
62143,10/15/16 上午02时28分00秒,,,0.0,,,,
62144,10/15/16 上午02时29分00秒,,,0.0,,,,
62145,10/15/16 上午02时30分00秒,,,0.0,,,,
62146,10/15/16 上午02时30分14秒,45.648,,,,,,
62147,10/15/16 上午02时31分00秒,,,0.0,,,,
62148,10/15/16 上午02时32分00秒,,,0.0,,,,
62149,10/15/16 上午02时33分00秒,,,0.0,,,,
62150,10/15/16 上午02时34分00秒,,,0.0,,,,
62151,10/15/16 上午02时35分00秒,,,0.0,,,,
62152,10/15/16 上午02时36分00秒,,,0.0,,,,
62153,10/15/16 上午02时37分00秒,,,0.0,,,,
62154,10/15/16 上午02时38分00秒,,,0.0,,,,
62155,10/15/16 上午02时39分00秒,,,0.0,,,,
62156,10/15/16 上午02时40分00秒,,,0.0,,,,
62157,10/15/16 上午02时41分00秒,,,0.0,,,,
62158,10/15/16 上午02时42分00秒,,,0.0,,,,
62159,10/15/16 上午02时43分00秒,,,0.0,,,,
62160,10/15/16 上午02时44分00秒,,,0.0,,,,
62161,10/15/16 上午02时45分00秒,,,0.0,,,,
62162,10/15/16 上午02时46分00秒,,,0.0,,,,
62163,10/15/16 上午02时47分00秒,,,0.0,,,,
62164,10/15/16 上午02时48分00秒,,,0.0,,,,
62165,10/15/16 上午02时49分00秒,,,0.0,,,,
62166,10/15/16 上午02时50分00秒,,,0.0,,,,
62167,10/15/16 上午02时51分00秒,,,0.0,,,,
62168,10/15/16 上午02时52分00秒,,,0.0,,,,
62169,10/15/16 上午02时53分00秒,,,0.0,,,,
62170,10/15/16 上午02时54分00秒,,,0.0,,,,
62171,10/15/16 上午02时55分00秒,,,0.0,,,,
62172,10/15/16 上午02时56分00秒,,,0.0,,,,
62173,10/15/16 上午02时57分00秒,,,0.0,,,,
62174,10/15/16 上午02时58分00秒,,,0.0,,,,
62175,10/15/16 上午02时59分00秒,,,0.0,,,,
62176,10/15/16 上午03时00分00秒,,,0.0,,,,
62177,10/15/16 上午03时00分14秒,46.188,,,,,,
62178,10/15/16 上午03时01分00秒,,,0.0,,,,
62179,10/15/16 上午03时02分00秒,,,0.0,,,,
62180,10/15/16 上午03时03分00秒,,,0.0,,,,
62181,10/15/16 上午03时04分00秒,,,0.0,,,,
62182,10/15/16 上午03时05分00秒,,,0.0,,,,
62183,10/15/16 上午03时06分00秒,,,0.0,,,,
62184,10/15/16 上午03时07分00秒,,,0.0,,,,
62185,10/15/16 上午03时08分00秒,,,0.0,,,,
62186,10/15/16 上午03时09分00秒,,,0.0,,,,
62187,10/15/16 上午03时10分00秒,,,0.0,,,,
62188,10/15/16 上午03时11分00秒,,,0.0,,,,
62189,10/15/16 上午03时12分00秒,,,0.0,,,,
62190,10/15/16 上午03时13分00秒,,,0.0,,,,
62191,10/15/16 上午03时14分00秒,,,0.0,,,,
62192,10/15/16 上午03时15分00秒,,,0.0,,,,
62193,10/15/16 上午03时16分00秒,,,0.0,,,,
62194,10/15/16 上午03时17分00秒,,,0.0,,,,
62195,10/15/16 上午03时18分00秒,,,0.0,,,,
62196,10/15/16 上午03时19分00秒,,,0.0,,,,
62197,10/15/16 上午03时20分00秒,,,0.0,,,,
62198,10/15/16 上午03时21分00秒,,,0.0,,,,
62199,10/15/16 上午03时22分00秒,,,0.0,,,,
62200,10/15/16 上午03时23分00秒,,,0.0,,,,
62201,10/15/16 上午03时24分00秒,,,0.0,,,,
62202,10/15/16 上午03时25分00秒,,,0.0,,,,
62203,10/15/16 上午03时26分00秒,,,0.0,,,,
62204,10/15/16 上午03时27分00秒,,,0.0,,,,
62205,10/15/16 上午03时28分00秒,,,0.0,,,,
62206,10/15/16 上午03时29分00秒,,,0.0,,,,
62207,10/15/16 上午03时30分00秒,,,0.0,,,,
62208,10/15/16 上午03时30分14秒,46.008,,,,,,
62209,10/15/16 上午03时31分00秒,,,0.0,,,,
62210,10/15/16 上午03时32分00秒,,,0.0,,,,
62211,10/15/16 上午03时33分00秒,,,0.0,,,,
62212,10/15/16 上午03时34分00秒,,,0.0,,,,
62213,10/15/16 上午03时35分00秒,,,0.0,,,,
62214,10/15/16 上午03时36分00秒,,,0.0,,,,
62215,10/15/16 上午03时37分00秒,,,0.0,,,,
62216,10/15/16 上午03时38分00秒,,,0.0,,,,
62217,10/15/16 上午03时39分00秒,,,0.0,,,,
62218,10/15/16 上午03时40分00秒,,,0.0,,,,
62219,10/15/16 上午03时41分00秒,,,0.0,,,,
62220,10/15/16 上午03时42分00秒,,,0.0,,,,
62221,10/15/16 上午03时43分00秒,,,0.0,,,,
62222,10/15/16 上午03时44分00秒,,,0.0,,,,
62223,10/15/16 上午03时45分00秒,,,0.0,,,,
62224,10/15/16 上午03时46分00秒,,,0.0,,,,
62225,10/15/16 上午03时47分00秒,,,0.0,,,,
62226,10/15/16 上午03时48分00秒,,,0.0,,,,
62227,10/15/16 上午03时49分00秒,,,0.0,,,,
62228,10/15/16 上午03时50分00秒,,,0.0,,,,
62229,10/15/16 上午03时51分00秒,,,0.0,,,,
62230,10/15/16 上午03时52分00秒,,,0.0,,,,
62231,10/15/16 上午03时53分00秒,,,0.0,,,,
62232,10/15/16 上午03时54分00秒,,,0.0,,,,
62233,10/15/16 上午03时55分00秒,,,0.0,,,,
62234,10/15/16 上午03时56分00秒,,,0.0,,,,
62235,10/15/16 上午03时57分00秒,,,0.0,,,,
62236,10/15/16 上午03时58分00秒,,,0.0,,,,
62237,10/15/16 上午03时59分00秒,,,0.0,,,,
62238,10/15/16 上午04时00分00秒,,,0.0,,,,
62239,10/15/16 上午04时00分14秒,45.828,,,,,,
62240,10/15/16 上午04时01分00秒,,,0.0,,,,
62241,10/15/16 上午04时02分00秒,,,0.0,,,,
62242,10/15/16 上午04时03分00秒,,,0.0,,,,
62243,10/15/16 上午04时04分00秒,,,0.0,,,,
62244,10/15/16 上午04时05分00秒,,,0.0,,,,
62245,10/15/16 上午04时06分00秒,,,0.0,,,,
62246,10/15/16 上午04时07分00秒,,,0.0,,,,
62247,10/15/16 上午04时08分00秒,,,0.0,,,,
62248,10/15/16 上午04时09分00秒,,,0.0,,,,
62249,10/15/16 上午04时10分00秒,,,0.0,,,,
62250,10/15/16 上午04时11分00秒,,,0.0,,,,
62251,10/15/16 上午04时12分00秒,,,0.0,,,,
62252,10/15/16 上午04时13分00秒,,,0.0,,,,
62253,10/15/16 上午04时14分00秒,,,0.0,,,,
62254,10/15/16 上午04时15分00秒,,,0.0,,,,
62255,10/15/16 上午04时16分00秒,,,0.0,,,,
62256,10/15/16 上午04时17分00秒,,,0.0,,,,
62257,10/15/16 上午04时18分00秒,,,0.0,,,,
62258,10/15/16 上午04时19分00秒,,,0.0,,,,
62259,10/15/16 上午04时20分00秒,,,0.0,,,,
62260,10/15/16 上午04时21分00秒,,,0.0,,,,
62261,10/15/16 上午04时22分00秒,,,0.0,,,,
62262,10/15/16 上午04时23分00秒,,,0.0,,,,
62263,10/15/16 上午04时24分00秒,,,0.0,,,,
62264,10/15/16 上午04时25分00秒,,,0.0,,,,
62265,10/15/16 上午04时26分00秒,,,0.0,,,,
62266,10/15/16 上午04时27分00秒,,,0.0,,,,
62267,10/15/16 上午04时28分00秒,,,0.0,,,,
62268,10/15/16 上午04时29分00秒,,,0.0,,,,
62269,10/15/16 上午04时30分00秒,,,0.0,,,,
62270,10/15/16 上午04时30分14秒,45.828,,,,,,
62271,10/15/16 上午04时31分00秒,,,0.0,,,,
62272,10/15/16 上午04时32分00秒,,,0.0,,,,
62273,10/15/16 上午04时33分00秒,,,0.0,,,,
62274,10/15/16 上午04时34分00秒,,,0.0,,,,
62275,10/15/16 上午04时35分00秒,,,0.0,,,,
62276,10/15/16 上午04时36分00秒,,,0.0,,,,
62277,10/15/16 上午04时37分00秒,,,0.0,,,,
62278,10/15/16 上午04时38分00秒,,,0.0,,,,
62279,10/15/16 上午04时39分00秒,,,0.0,,,,
62280,10/15/16 上午04时40分00秒,,,0.0,,,,
62281,10/15/16 上午04时41分00秒,,,0.0,,,,
62282,10/15/16 上午04时42分00秒,,,0.0,,,,
62283,10/15/16 上午04时43分00秒,,,0.0,,,,
62284,10/15/16 上午04时44分00秒,,,0.0,,,,
62285,10/15/16 上午04时45分00秒,,,0.0,,,,
62286,10/15/16 上午04时46分00秒,,,0.0,,,,
62287,10/15/16 上午04时47分00秒,,,0.0,,,,
62288,10/15/16 上午04时48分00秒,,,0.0,,,,
62289,10/15/16 上午04时49分00秒,,,0.0,,,,
62290,10/15/16 上午04时50分00秒,,,0.0,,,,
62291,10/15/16 上午04时51分00秒,,,0.0,,,,
62292,10/15/16 上午04时52分00秒,,,0.0,,,,
62293,10/15/16 上午04时53分00秒,,,0.0,,,,
62294,10/15/16 上午04时54分00秒,,,0.0,,,,
62295,10/15/16 上午04时55分00秒,,,0.0,,,,
62296,10/15/16 上午04时56分00秒,,,0.0,,,,
62297,10/15/16 上午04时57分00秒,,,0.0,,,,
62298,10/15/16 上午04时58分00秒,,,0.0,,,,
62299,10/15/16 上午04时59分00秒,,,0.0,,,,
62300,10/15/16 上午05时00分00秒,,,0.0,,,,
62301,10/15/16 上午05时00分14秒,45.648,,,,,,
62302,10/15/16 上午05时01分00秒,,,0.0,,,,
62303,10/15/16 上午05时02分00秒,,,0.0,,,,
62304,10/15/16 上午05时03分00秒,,,0.0,,,,
62305,10/15/16 上午05时04分00秒,,,0.0,,,,
62306,10/15/16 上午05时05分00秒,,,0.0,,,,
62307,10/15/16 上午05时06分00秒,,,0.0,,,,
62308,10/15/16 上午05时07分00秒,,,0.0,,,,
62309,10/15/16 上午05时08分00秒,,,0.0,,,,
62310,10/15/16 上午05时09分00秒,,,0.0,,,,
62311,10/15/16 上午05时10分00秒,,,0.0,,,,
62312,10/15/16 上午05时11分00秒,,,0.0,,,,
62313,10/15/16 上午05时12分00秒,,,0.0,,,,
62314,10/15/16 上午05时13分00秒,,,0.0,,,,
62315,10/15/16 上午05时14分00秒,,,0.0,,,,
62316,10/15/16 上午05时15分00秒,,,0.0,,,,
62317,10/15/16 上午05时16分00秒,,,0.0,,,,
62318,10/15/16 上午05时17分00秒,,,0.0,,,,
62319,10/15/16 上午05时18分00秒,,,0.0,,,,
62320,10/15/16 上午05时19分00秒,,,0.0,,,,
62321,10/15/16 上午05时20分00秒,,,0.0,,,,
62322,10/15/16 上午05时21分00秒,,,0.0,,,,
62323,10/15/16 上午05时22分00秒,,,0.0,,,,
62324,10/15/16 上午05时23分00秒,,,0.0,,,,
62325,10/15/16 上午05时24分00秒,,,0.0,,,,
62326,10/15/16 上午05时25分00秒,,,0.0,,,,
62327,10/15/16 上午05时26分00秒,,,0.0,,,,
62328,10/15/16 上午05时27分00秒,,,0.0,,,,
62329,10/15/16 上午05时28分00秒,,,0.0,,,,
62330,10/15/16 上午05时29分00秒,,,0.0,,,,
62331,10/15/16 上午05时30分00秒,,,0.0,,,,
62332,10/15/16 上午05时30分14秒,45.466,,,,,,
62333,10/15/16 上午05时31分00秒,,,0.0,,,,
62334,10/15/16 上午05时32分00秒,,,0.0,,,,
62335,10/15/16 上午05时33分00秒,,,0.0,,,,
62336,10/15/16 上午05时34分00秒,,,0.0,,,,
62337,10/15/16 上午05时35分00秒,,,0.0,,,,
62338,10/15/16 上午05时36分00秒,,,0.0,,,,
62339,10/15/16 上午05时37分00秒,,,0.0,,,,
62340,10/15/16 上午05时38分00秒,,,0.0,,,,
62341,10/15/16 上午05时39分00秒,,,0.0,,,,
62342,10/15/16 上午05时40分00秒,,,0.0,,,,
62343,10/15/16 上午05时41分00秒,,,0.0,,,,
62344,10/15/16 上午05时42分00秒,,,0.0,,,,
62345,10/15/16 上午05时43分00秒,,,0.0,,,,
62346,10/15/16 上午05时44分00秒,,,0.0,,,,
62347,10/15/16 上午05时45分00秒,,,0.0,,,,
62348,10/15/16 上午05时46分00秒,,,0.0,,,,
62349,10/15/16 上午05时47分00秒,,,0.0,,,,
62350,10/15/16 上午05时48分00秒,,,0.0,,,,
62351,10/15/16 上午05时49分00秒,,,0.0,,,,
62352,10/15/16 上午05时50分00秒,,,0.0,,,,
62353,10/15/16 上午05时51分00秒,,,0.0,,,,
62354,10/15/16 上午05时52分00秒,,,0.0,,,,
62355,10/15/16 上午05时53分00秒,,,0.0,,,,
62356,10/15/16 上午05时54分00秒,,,0.0,,,,
62357,10/15/16 上午05时55分00秒,,,0.0,,,,
62358,10/15/16 上午05时56分00秒,,,0.0,,,,
62359,10/15/16 上午05时57分00秒,,,0.0,,,,
62360,10/15/16 上午05时58分00秒,,,0.0,,,,
62361,10/15/16 上午05时59分00秒,,,0.0,,,,
62362,10/15/16 上午06时00分00秒,,,0.0,,,,
62363,10/15/16 上午06时00分14秒,45.286,,,,,,
