Plot Title: 16#,,,,,,
#,"Date Time, GMT+08:00","Water Content, m?/m? (20)","Water Content, m?/m? (40)","Water Content, m?/m? (60)","Water Content, m?/m? (80)","Water Content, m?/m? (100)"
20839,09/12/13 08时44分10秒,0.1652,0.1136,0.094,0.4586,0.0773
20840,09/12/13 08时54分10秒,0.1652,0.1136,0.0933,0.5189,0.0773
20841,09/12/13 09时04分10秒,0.1652,0.1136,0.094,0.6976,0.0773
20842,09/12/13 09时14分10秒,0.1652,0.1136,0.0933,0.9714,0.0773
20843,09/12/13 09时24分10秒,0.1652,0.1136,0.0933,1.2757,0.0766
20844,09/12/13 09时34分10秒,0.1644,0.1136,0.0933,1.3658,0.0766
20845,09/12/13 09时44分10秒,0.1644,0.1136,0.0933,1.3621,0.0766
20846,09/12/13 09时54分10秒,0.1644,0.1136,0.0933,1.3992,0.0766
20847,09/12/13 10时04分10秒,0.1644,0.1136,0.094,1.4762,0.0766
20848,09/12/13 10时14分10秒,0.1644,0.1136,0.0933,1.4645,0.078
20849,09/12/13 10时24分10秒,0.1644,0.1143,0.0933,1.4043,0.0773
20850,09/12/13 10时34分10秒,0.1644,0.1136,0.0933,1.2249,0.078
20851,09/12/13 10时44分10秒,0.1644,0.1136,0.094,0.9467,0.0773
20852,09/12/13 10时54分10秒,0.1644,0.1136,0.094,0.646,0.0773
20853,09/12/13 11时04分10秒,0.1637,0.1136,0.094,0.3976,0.0773
20854,09/12/13 11时14分10秒,0.1637,0.1136,0.094,0.3714,0.0773
20855,09/12/13 11时24分10秒,0.1637,0.1136,0.0933,0.3685,0.0773
20856,09/12/13 11时34分10秒,0.1637,0.1136,0.094,0.3722,0.078
20857,09/12/13 11时44分10秒,0.1637,0.1136,0.094,0.3751,0.0766
20858,09/12/13 11时54分10秒,0.1637,0.1136,0.094,0.3823,0.0766
20859,09/12/13 12时04分10秒,0.1637,0.1136,0.094,0.3751,0.0773
20860,09/12/13 12时14分10秒,0.1637,0.1136,0.0933,0.3809,0.0766
20861,09/12/13 12时24分10秒,0.1637,0.1136,0.0933,0.4049,0.0773
20862,09/12/13 12时34分10秒,0.1637,0.1136,0.0933,0.399,0.0773
20863,09/12/13 12时44分10秒,0.1637,0.1136,0.0933,0.3845,0.0766
20864,09/12/13 12时54分10秒,0.1637,0.1136,0.0933,0.3802,0.0773
20865,09/12/13 13时04分10秒,0.163,0.1136,0.0933,0.3751,0.0773
20866,09/12/13 13时14分10秒,0.163,0.1136,0.0933,0.3809,0.0773
20867,09/12/13 13时24分10秒,0.163,0.1129,0.0933,0.37,0.0766
20868,09/12/13 13时34分10秒,0.163,0.1136,0.0933,0.3707,0.0766
20869,09/12/13 13时44分10秒,0.163,0.1136,0.0933,0.3743,0.0766
20870,09/12/13 13时54分10秒,0.163,0.1136,0.0933,0.3773,0.0766
20871,09/12/13 14时04分10秒,0.163,0.1129,0.0933,0.3838,0.0766
20872,09/12/13 14时14分10秒,0.163,0.1136,0.0933,0.3874,0.0766
20873,09/12/13 14时24分10秒,0.163,0.1129,0.0933,0.3685,0.0766
20874,09/12/13 14时34分10秒,0.163,0.1136,0.0933,0.3714,0.0766
20875,09/12/13 14时44分10秒,0.1623,0.1136,0.0933,0.3743,0.0766
20876,09/12/13 14时54分10秒,0.1623,0.1129,0.0933,0.3627,0.0766
20877,09/12/13 15时04分10秒,0.1623,0.1129,0.0933,0.3671,0.0766
20878,09/12/13 15时14分10秒,0.1623,0.1129,0.0933,0.3576,0.0758
20879,09/12/13 15时24分10秒,0.1623,0.1129,0.0933,0.3533,0.0758
20880,09/12/13 15时34分10秒,0.1623,0.1129,0.0933,0.338,0.0758
20881,09/12/13 15时44分10秒,0.1623,0.1129,0.094,0.33,0.0773
20882,09/12/13 15时54分10秒,0.1623,0.1129,0.094,0.3358,0.0766
20883,09/12/13 16时04分10秒,0.1623,0.1129,0.0933,0.3366,0.0766
20884,09/12/13 16时14分10秒,0.1623,0.1129,0.0933,0.3315,0.0773
20885,09/12/13 16时24分10秒,0.1615,0.1129,0.0933,0.3358,0.0773
20886,09/12/13 16时34分10秒,0.1623,0.1129,0.0933,0.3337,0.0773
20887,09/12/13 16时44分10秒,0.1615,0.1129,0.0933,0.3431,0.0773
20888,09/12/13 16时54分10秒,0.1623,0.1129,0.0933,0.3322,0.0773
20889,09/12/13 17时04分10秒,0.1615,0.1129,0.0933,0.3351,0.0766
20890,09/12/13 17时14分10秒,0.1623,0.1129,0.0933,0.3344,0.0773
20891,09/12/13 17时24分10秒,0.1623,0.1129,0.0933,0.3228,0.0773
20892,09/12/13 17时34分10秒,0.1623,0.1129,0.0933,0.3184,0.0773
20893,09/12/13 17时44分10秒,0.1623,0.1129,0.0933,0.3184,0.0773
20894,09/12/13 17时54分10秒,0.1623,0.1129,0.0933,0.3104,0.0773
20895,09/12/13 18时04分10秒,0.1623,0.1129,0.0933,0.2944,0.0773
20896,09/12/13 18时14分10秒,0.1615,0.1129,0.0933,0.309,0.0773
20897,09/12/13 18时24分10秒,0.1623,0.1129,0.0933,0.3075,0.0773
20898,09/12/13 18时34分10秒,0.1615,0.1129,0.0933,0.3082,0.078
20899,09/12/13 18时44分10秒,0.1615,0.1129,0.0933,0.3068,0.0773
20900,09/12/13 18时54分10秒,0.1615,0.1129,0.0933,0.3162,0.0773
20901,09/12/13 19时04分10秒,0.1623,0.1129,0.0933,0.3075,0.0773
20902,09/12/13 19时14分10秒,0.1623,0.1129,0.0933,0.3104,0.0773
20903,09/12/13 19时24分10秒,0.1623,0.1129,0.0933,0.3061,0.0773
20904,09/12/13 19时34分10秒,0.1623,0.1129,0.0933,0.3119,0.0773
20905,09/12/13 19时44分10秒,0.1623,0.1129,0.0933,0.3119,0.0773
20906,09/12/13 19时54分10秒,0.1623,0.1129,0.0933,0.3024,0.0773
20907,09/12/13 20时04分10秒,0.1623,0.1129,0.0933,0.3017,0.0787
20908,09/12/13 20时14分10秒,0.1623,0.1129,0.0933,0.309,0.0766
20909,09/12/13 20时24分10秒,0.1623,0.1136,0.0933,0.309,0.0773
20910,09/12/13 20时34分10秒,0.1623,0.1129,0.0933,0.3126,0.078
20911,09/12/13 20时44分10秒,0.1623,0.1129,0.0933,0.3068,0.0773
20912,09/12/13 20时54分10秒,0.1623,0.1136,0.0933,0.3133,0.0766
20913,09/12/13 21时04分10秒,0.1615,0.1129,0.0933,0.3126,0.0773
20914,09/12/13 21时14分10秒,0.1623,0.1129,0.0925,0.3373,0.0766
20915,09/12/13 21时24分10秒,0.1623,0.1129,0.0933,0.3315,0.0773
20916,09/12/13 21时34分10秒,0.1615,0.1121,0.0933,0.3366,0.0773
20917,09/12/13 21时44分10秒,0.1623,0.1129,0.0933,0.3257,0.0773
20918,09/12/13 21时54分10秒,0.1623,0.1129,0.0933,0.3279,0.0766
20919,09/12/13 22时04分10秒,0.1615,0.1129,0.0933,0.3315,0.0758
20920,09/12/13 22时14分10秒,0.1623,0.1129,0.0933,0.3322,0.0758
20921,09/12/13 22时24分10秒,0.1615,0.1129,0.0933,0.3293,0.0758
20922,09/12/13 22时34分10秒,0.1623,0.1129,0.0933,0.3235,0.0758
20923,09/12/13 22时44分10秒,0.1623,0.1129,0.0933,0.3264,0.0758
20924,09/12/13 22时54分10秒,0.1623,0.1129,0.0933,0.3271,0.0773
20925,09/12/13 23时04分10秒,0.1623,0.1129,0.0933,0.3191,0.0766
20926,09/12/13 23时14分10秒,0.1623,0.1129,0.0933,0.3293,0.0766
20927,09/12/13 23时24分10秒,0.1615,0.1129,0.0933,0.3286,0.0773
20928,09/12/13 23时34分10秒,0.1623,0.1136,0.0933,0.3199,0.0773
20929,09/12/13 23时44分10秒,0.1623,0.1129,0.0933,0.3228,0.0766
20930,09/12/13 23时54分10秒,0.1615,0.1129,0.0933,0.346,0.0773
20931,09/13/13 00时04分10秒,0.1623,0.1136,0.0925,0.3199,0.0773
20932,09/13/13 00时14分10秒,0.1623,0.1136,0.0933,0.3373,0.0773
20933,09/13/13 00时24分10秒,0.1623,0.1136,0.0933,0.3344,0.0773
20934,09/13/13 00时34分10秒,0.1623,0.1136,0.0933,0.3337,0.0773
20935,09/13/13 00时44分10秒,0.1623,0.1129,0.0933,0.338,0.0766
20936,09/13/13 00时54分10秒,0.1623,0.1129,0.0933,0.3446,0.0773
20937,09/13/13 01时04分10秒,0.1623,0.1129,0.0933,0.3017,0.0773
20938,09/13/13 01时14分10秒,0.1615,0.1136,0.0933,0.3351,0.0773
20939,09/13/13 01时24分10秒,0.1615,0.1129,0.0933,0.3417,0.0766
20940,09/13/13 01时34分10秒,0.1615,0.1129,0.0933,0.3424,0.0766
20941,09/13/13 01时44分10秒,0.1623,0.1129,0.0933,0.3409,0.0766
20942,09/13/13 01时54分10秒,0.1615,0.1136,0.0933,0.3475,0.0773
20943,09/13/13 02时04分10秒,0.1615,0.1129,0.0933,0.346,0.0766
20944,09/13/13 02时14分10秒,0.1615,0.1129,0.0933,0.33,0.0773
20945,09/13/13 02时24分10秒,0.1615,0.1136,0.0933,0.3562,0.0773
20946,09/13/13 02时34分10秒,0.1615,0.1129,0.0933,0.3504,0.0766
20947,09/13/13 02时44分10秒,0.1615,0.1136,0.0933,0.3605,0.0766
20948,09/13/13 02时54分10秒,0.1615,0.1136,0.0933,0.3424,0.0773
20949,09/13/13 03时04分10秒,0.1615,0.1136,0.0933,0.3104,0.0773
20950,09/13/13 03时14分10秒,0.1615,0.1129,0.0933,0.322,0.0766
20951,09/13/13 03时24分10秒,0.1615,0.1129,0.0933,0.3133,0.0766
20952,09/13/13 03时34分10秒,0.1615,0.1136,0.0933,0.3104,0.0766
20953,09/13/13 03时44分10秒,0.1615,0.1136,0.0933,0.3322,0.0766
20954,09/13/13 03时54分10秒,0.1615,0.1136,0.0933,0.3235,0.0766
20955,09/13/13 04时04分10秒,0.1615,0.1136,0.0933,0.3213,0.0766
20956,09/13/13 04时14分10秒,0.1615,0.1136,0.0933,0.3199,0.0766
20957,09/13/13 04时24分10秒,0.1615,0.1129,0.0933,0.3358,0.0766
20958,09/13/13 04时34分10秒,0.1615,0.1136,0.0933,0.3126,0.0766
20959,09/13/13 04时44分10秒,0.1615,0.1136,0.0933,0.3155,0.0758
20960,09/13/13 04时54分10秒,0.1615,0.1136,0.0933,0.322,0.0758
20961,09/13/13 05时04分10秒,0.1615,0.1136,0.0933,0.3315,0.0766
20962,09/13/13 05时14分10秒,0.1615,0.1136,0.0933,0.3068,0.0758
20963,09/13/13 05时24分10秒,0.1615,0.1136,0.0933,0.2974,0.0758
20964,09/13/13 05时34分10秒,0.1608,0.1136,0.0933,0.2923,0.0766
20965,09/13/13 05时44分10秒,0.1608,0.1136,0.0933,0.3112,0.0766
20966,09/13/13 05时54分10秒,0.1608,0.1129,0.0933,0.3235,0.0766
20967,09/13/13 06时04分10秒,0.1608,0.1136,0.0933,0.322,0.0766
20968,09/13/13 06时14分10秒,0.1608,0.1136,0.0933,0.3104,0.0766
20969,09/13/13 06时24分10秒,0.1608,0.1136,0.0933,0.3199,0.0766
20970,09/13/13 06时34分10秒,0.1608,0.1136,0.0933,0.3373,0.0766
20971,09/13/13 06时44分10秒,0.1608,0.1129,0.0933,0.3024,0.0766
20972,09/13/13 06时54分10秒,0.1608,0.1136,0.0933,0.309,0.0766
20973,09/13/13 07时04分10秒,0.1608,0.1136,0.0933,0.3053,0.0766
20974,09/13/13 07时14分10秒,0.1608,0.1136,0.0933,0.3119,0.0766
20975,09/13/13 07时24分10秒,0.1615,0.1136,0.0933,0.3293,0.0766
20976,09/13/13 07时34分10秒,0.1608,0.1136,0.0933,0.3155,0.0766
20977,09/13/13 07时44分10秒,0.1608,0.1136,0.0933,0.3286,0.0766
20978,09/13/13 07时54分10秒,0.1608,0.1136,0.0933,0.3337,0.0766
20979,09/13/13 08时04分10秒,0.1608,0.1136,0.0933,0.3373,0.0766
20980,09/13/13 08时14分10秒,0.1608,0.1136,0.0933,0.3482,0.0758
20981,09/13/13 08时24分10秒,0.1608,0.1136,0.0933,0.3366,0.0766
20982,09/13/13 08时34分10秒,0.1608,0.1136,0.0933,0.3242,0.0758
20983,09/13/13 08时44分10秒,0.1608,0.1136,0.0933,0.3075,0.0766
20984,09/13/13 08时54分10秒,0.1608,0.1136,0.0933,0.309,0.0766
20985,09/13/13 09时04分10秒,0.1608,0.1136,0.0933,0.3206,0.0766
20986,09/13/13 09时14分10秒,0.1608,0.1129,0.094,0.3184,0.0766
20987,09/13/13 09时24分10秒,0.1608,0.1136,0.0933,0.3911,0.0766
20988,09/13/13 09时34分10秒,0.1608,0.1136,0.0933,0.5022,0.0766
20989,09/13/13 09时44分10秒,0.1608,0.1136,0.0933,0.6358,0.0758
20990,09/13/13 09时54分10秒,0.1608,0.1129,0.0933,0.7528,0.0766
20991,09/13/13 10时04分10秒,0.1601,0.1129,0.0933,0.8697,0.0758
20992,09/13/13 10时14分10秒,0.1608,0.1136,0.0933,0.9031,0.0766
20993,09/13/13 10时24分10秒,0.1608,0.1136,0.0933,1.1108,0.0787
20994,09/13/13 10时34分10秒,0.1601,0.1136,0.0933,0.7484,0.0773
20995,09/13/13 10时44分10秒,0.1601,0.1129,0.0933,0.4615,0.0766
20996,09/13/13 10时54分10秒,0.1601,0.1129,0.094,0.3569,0.0773
20997,09/13/13 11时04分10秒,0.1601,0.1129,0.094,0.3279,0.0773
20998,09/13/13 11时14分10秒,0.1601,0.1129,0.094,0.3177,0.078
20999,09/13/13 11时24分10秒,0.1601,0.1129,0.094,0.3191,0.0766
21000,09/13/13 11时34分10秒,0.1601,0.1129,0.0933,0.3184,0.0766
21001,09/13/13 11时44分10秒,0.1594,0.1129,0.0933,0.3141,0.0766
21002,09/13/13 11时54分10秒,0.1601,0.1129,0.0933,0.3257,0.0773
21003,09/13/13 12时04分10秒,0.1594,0.1129,0.0933,0.3671,0.0773
21004,09/13/13 12时14分10秒,0.1594,0.1129,0.0933,0.3518,0.0766
21005,09/13/13 12时24分10秒,0.1594,0.1129,0.0933,0.3402,0.0773
21006,09/13/13 12时34分10秒,0.1594,0.1129,0.0933,0.3467,0.0758
21007,09/13/13 12时44分10秒,0.1594,0.1129,0.0933,0.3417,0.0766
21008,09/13/13 12时54分10秒,0.1594,0.1129,0.0933,0.3388,0.0758
21009,09/13/13 13时04分10秒,0.1594,0.1129,0.0933,0.338,0.0773
21010,09/13/13 13时14分10秒,0.1586,0.1121,0.0933,0.3424,0.0773
21011,09/13/13 13时24分10秒,0.1586,0.1129,0.0933,0.3228,0.0773
21012,09/13/13 13时34分10秒,0.1586,0.1129,0.0933,0.3293,0.0766
21013,09/13/13 13时44分10秒,0.1586,0.1129,0.0933,0.3388,0.0773
21014,09/13/13 13时54分10秒,0.1586,0.1129,0.0933,0.3395,0.0766
21015,09/13/13 14时04分10秒,0.1586,0.1129,0.0933,0.3068,0.0773
21016,09/13/13 14时14分10秒,0.1586,0.1129,0.0933,0.3068,0.0773
21017,09/13/13 14时24分10秒,0.1586,0.1121,0.0933,0.3104,0.0773
21018,09/13/13 14时34分10秒,0.1586,0.1121,0.0925,0.3148,0.0773
21019,09/13/13 14时44分10秒,0.1586,0.1121,0.0933,0.317,0.0773
21020,09/13/13 14时54分10秒,0.1579,0.1121,0.0933,0.3409,0.0773
21021,09/13/13 15时04分10秒,0.1579,0.1121,0.0933,0.3003,0.0773
21022,09/13/13 15时14分10秒,0.1579,0.1121,0.0933,0.3046,0.0773
21023,09/13/13 15时24分10秒,0.1579,0.1121,0.0933,0.3003,0.0766
21024,09/13/13 15时34分10秒,0.1579,0.1121,0.0925,0.2879,0.0758
21025,09/13/13 15时44分10秒,0.1579,0.1121,0.0925,0.293,0.0758
21026,09/13/13 15时54分10秒,0.1579,0.1121,0.094,0.2836,0.0766
21027,09/13/13 16时04分10秒,0.1579,0.1121,0.094,0.285,0.0773
21028,09/13/13 16时14分10秒,0.1579,0.1121,0.0933,0.2915,0.0766
21029,09/13/13 16时24分10秒,0.1579,0.1121,0.094,0.277,0.0773
21030,09/13/13 16时34分10秒,0.1579,0.1121,0.094,0.2865,0.0773
21031,09/13/13 16时44分10秒,0.1579,0.1121,0.0933,0.309,0.0773
21032,09/13/13 16时54分10秒,0.1579,0.1121,0.0933,0.3112,0.0773
21033,09/13/13 17时04分10秒,0.1579,0.1121,0.0933,0.3082,0.0773
21034,09/13/13 17时14分10秒,0.1572,0.1121,0.0933,0.3075,0.0766
21035,09/13/13 17时24分10秒,0.1579,0.1121,0.0933,0.2995,0.0766
21036,09/13/13 17时34分10秒,0.1579,0.1121,0.0933,0.3068,0.0766
21037,09/13/13 17时44分10秒,0.1579,0.1121,0.0933,0.2966,0.0773
21038,09/13/13 17时54分10秒,0.1579,0.1121,0.0933,0.3032,0.0773
21039,09/13/13 18时04分10秒,0.1579,0.1121,0.0933,0.3032,0.0766
21040,09/13/13 18时14分10秒,0.1579,0.1121,0.0933,0.3039,0.0766
21041,09/13/13 18时24分10秒,0.1572,0.1121,0.0933,0.2966,0.0773
21042,09/13/13 18时34分10秒,0.1572,0.1121,0.0933,0.3032,0.0773
21043,09/13/13 18时44分10秒,0.1579,0.1121,0.0933,0.3133,0.0773
21044,09/13/13 18时54分10秒,0.1579,0.1121,0.0933,0.2952,0.0773
21045,09/13/13 19时04分10秒,0.1579,0.1121,0.0933,0.2872,0.0773
21046,09/13/13 19时14分10秒,0.1579,0.1121,0.0933,0.301,0.0773
21047,09/13/13 19时24分10秒,0.1579,0.1121,0.0933,0.2988,0.0773
21048,09/13/13 19时34分10秒,0.1579,0.1121,0.0933,0.322,0.0773
21049,09/13/13 19时44分10秒,0.1579,0.1121,0.0933,0.3024,0.0773
21050,09/13/13 19时54分10秒,0.1579,0.1121,0.0933,0.309,0.078
21051,09/13/13 20时04分10秒,0.1579,0.1121,0.0933,0.2915,0.0787
21052,09/13/13 20时14分10秒,0.1579,0.1121,0.0933,0.293,0.0773
21053,09/13/13 20时24分10秒,0.1579,0.1121,0.0933,0.3053,0.0773
21054,09/13/13 20时34分10秒,0.1579,0.1121,0.0925,0.3003,0.0773
21055,09/13/13 20时44分10秒,0.1579,0.1121,0.0933,0.3082,0.0766
21056,09/13/13 20时54分10秒,0.1579,0.1121,0.0933,0.2952,0.0766
21057,09/13/13 21时04分10秒,0.1579,0.1121,0.0925,0.2872,0.0766
21058,09/13/13 21时14分10秒,0.1579,0.1121,0.0933,0.285,0.0766
21059,09/13/13 21时24分10秒,0.1579,0.1121,0.0925,0.2792,0.0773
21060,09/13/13 21时34分10秒,0.1579,0.1121,0.0933,0.2923,0.0766
21061,09/13/13 21时44分10秒,0.1579,0.1121,0.0933,0.3003,0.0773
21062,09/13/13 21时54分10秒,0.1579,0.1121,0.0933,0.2937,0.0773
21063,09/13/13 22时04分10秒,0.1579,0.1121,0.0933,0.2937,0.0766
21064,09/13/13 22时14分10秒,0.1579,0.1121,0.0925,0.2872,0.0766
21065,09/13/13 22时24分10秒,0.1579,0.1121,0.0933,0.2944,0.0758
21066,09/13/13 22时34分10秒,0.1579,0.1114,0.0933,0.2894,0.0758
21067,09/13/13 22时44分10秒,0.1579,0.1114,0.0933,0.3162,0.0766
21068,09/13/13 22时54分10秒,0.1579,0.1121,0.0933,0.3322,0.0766
21069,09/13/13 23时04分10秒,0.1579,0.1121,0.0933,0.3358,0.0766
21070,09/13/13 23时14分10秒,0.1579,0.1121,0.0933,0.2959,0.0758
21071,09/13/13 23时24分10秒,0.1579,0.1121,0.0933,0.2988,0.0766
21072,09/13/13 23时34分10秒,0.1579,0.1121,0.0933,0.3206,0.0766
21073,09/13/13 23时44分10秒,0.1579,0.1121,0.0933,0.3279,0.0766
21074,09/13/13 23时54分10秒,0.1579,0.1121,0.0933,0.3264,0.0758
21075,09/14/13 00时04分10秒,0.1579,0.1121,0.0933,0.3366,0.0758
21076,09/14/13 00时14分10秒,0.1579,0.1121,0.0933,0.3351,0.0766
21077,09/14/13 00时24分10秒,0.1579,0.1121,0.0933,0.3329,0.0758
21078,09/14/13 00时34分10秒,0.1579,0.1121,0.0933,0.3431,0.0758
21079,09/14/13 00时44分10秒,0.1579,0.1121,0.0933,0.3358,0.0766
21080,09/14/13 00时54分10秒,0.1579,0.1121,0.0933,0.3358,0.0758
21081,09/14/13 01时04分10秒,0.1579,0.1121,0.0933,0.3322,0.0773
21082,09/14/13 01时14分10秒,0.1579,0.1121,0.0933,0.3242,0.0758
21083,09/14/13 01时24分10秒,0.1579,0.1121,0.0933,0.322,0.0758
21084,09/14/13 01时34分10秒,0.1579,0.1121,0.0933,0.3228,0.0758
21085,09/14/13 01时44分10秒,0.1579,0.1121,0.0933,0.3126,0.0758
21086,09/14/13 01时54分10秒,0.1572,0.1121,0.0933,0.3337,0.0766
21087,09/14/13 02时04分10秒,0.1572,0.1121,0.0933,0.3504,0.0773
21088,09/14/13 02时14分10秒,0.1579,0.1121,0.0933,0.362,0.0758
21089,09/14/13 02时24分10秒,0.1579,0.1121,0.0933,0.3642,0.0766
21090,09/14/13 02时34分10秒,0.1572,0.1121,0.0933,0.3671,0.0773
21091,09/14/13 02时44分10秒,0.1572,0.1121,0.0933,0.3533,0.0773
21092,09/14/13 02时54分10秒,0.1572,0.1121,0.0933,0.3649,0.0758
21093,09/14/13 03时04分10秒,0.1572,0.1121,0.0933,0.3373,0.0773
21094,09/14/13 03时14分10秒,0.1572,0.1121,0.0933,0.3598,0.0766
21095,09/14/13 03时24分10秒,0.1572,0.1121,0.0933,0.3496,0.0766
21096,09/14/13 03时34分10秒,0.1572,0.1129,0.0925,0.354,0.0773
21097,09/14/13 03时44分10秒,0.1572,0.1129,0.0933,0.3591,0.0773
21098,09/14/13 03时54分10秒,0.1572,0.1121,0.0933,0.3467,0.0773
21099,09/14/13 04时04分10秒,0.1572,0.1121,0.0933,0.3714,0.0766
21100,09/14/13 04时14分10秒,0.1572,0.1121,0.094,0.3635,0.0773
21101,09/14/13 04时24分10秒,0.1572,0.1121,0.0933,0.3605,0.0773
21102,09/14/13 04时34分10秒,0.1572,0.1121,0.0933,0.3591,0.0773
21103,09/14/13 04时44分10秒,0.1572,0.1129,0.0933,0.3787,0.0773
21104,09/14/13 04时54分10秒,0.1572,0.1129,0.0933,0.3787,0.0773
21105,09/14/13 05时04分10秒,0.1572,0.1129,0.0933,0.3758,0.0773
21106,09/14/13 05时14分10秒,0.1572,0.1129,0.0933,0.3547,0.0773
21107,09/14/13 05时24分10秒,0.1572,0.1129,0.0933,0.3569,0.0766
21108,09/14/13 05时34分10秒,0.1572,0.1121,0.0933,0.37,0.0766
21109,09/14/13 05时44分10秒,0.1572,0.1129,0.0933,0.346,0.0773
21110,09/14/13 05时54分10秒,0.1572,0.1129,0.0933,0.3504,0.0773
21111,09/14/13 06时04分10秒,0.1572,0.1129,0.0933,0.3526,0.0773
21112,09/14/13 06时14分10秒,0.1572,0.1129,0.0933,0.3504,0.0766
21113,09/14/13 06时24分10秒,0.1572,0.1129,0.0933,0.3562,0.0773
21114,09/14/13 06时34分10秒,0.1572,0.1121,0.0933,0.3671,0.0773
21115,09/14/13 06时44分10秒,0.1572,0.1121,0.0933,0.3598,0.0773
21116,09/14/13 06时54分10秒,0.1572,0.1129,0.0933,0.3511,0.0766
21117,09/14/13 07时04分10秒,0.1572,0.1129,0.0933,0.37,0.0766
21118,09/14/13 07时14分10秒,0.1572,0.1129,0.0933,0.3925,0.0766
21119,09/14/13 07时24分10秒,0.1572,0.1121,0.0933,0.4049,0.0766
21120,09/14/13 07时34分10秒,0.1564,0.1129,0.0933,0.4012,0.0766
21121,09/14/13 07时44分10秒,0.1564,0.1121,0.0933,0.4165,0.0766
21122,09/14/13 07时54分10秒,0.1564,0.1129,0.0933,0.439,0.0773
21123,09/14/13 08时04分10秒,0.1564,0.1121,0.0933,0.4717,0.0766
21124,09/14/13 08时14分10秒,0.1564,0.1121,0.094,0.5349,0.0766
21125,09/14/13 08时24分10秒,0.1564,0.1121,0.0933,0.7433,0.0766
21126,09/14/13 08时34分10秒,0.1564,0.1121,0.094,0.9634,0.0773
21127,09/14/13 08时44分10秒,0.1564,0.1121,0.0933,1.0593,0.0773
21128,09/14/13 08时54分10秒,0.1564,0.1121,0.0933,1.1159,0.0758
21129,09/14/13 09时04分10秒,0.1564,0.1121,0.0933,1.3287,0.0766
21130,09/14/13 09时14分10秒,0.1564,0.1129,0.0933,1.3563,0.0766
21131,09/14/13 09时24分10秒,0.1564,0.1121,0.0933,1.4159,0.0758
21132,09/14/13 09时34分10秒,0.1564,0.1121,0.0933,1.4733,0.0766
21133,09/14/13 09时44分10秒,0.1557,0.1121,0.0933,1.4311,0.0766
21134,09/14/13 09时54分10秒,0.1564,0.1121,0.094,1.458,0.0766
21135,09/14/13 10时04分10秒,0.1557,0.1121,0.0933,1.6301,0.0766
21136,09/14/13 10时14分10秒,0.1557,0.1129,0.0933,1.6621,0.0773
21137,09/14/13 10时24分10秒,0.1557,0.1129,0.0933,1.6425,0.0773
21138,09/14/13 10时34分10秒,0.1557,0.1129,0.094,1.5858,0.0773
21139,09/14/13 10时44分10秒,0.1557,0.1121,0.0933,1.352,0.0773
21140,09/14/13 10时54分10秒,0.1557,0.1121,0.094,1.1675,0.0766
21141,09/14/13 11时04分10秒,0.1557,0.1121,0.094,1.0767,0.078
21142,09/14/13 11时14分10秒,0.1557,0.1121,0.0933,0.8515,0.0773
21143,09/14/13 11时24分10秒,0.1557,0.1129,0.094,0.593,0.0773
21144,09/14/13 11时34分10秒,0.1557,0.1129,0.0933,0.4768,0.0773
21145,09/14/13 11时44分10秒,0.1557,0.1129,0.094,0.4506,0.0766
21146,09/14/13 11时54分10秒,0.1557,0.1121,0.094,0.4368,0.0758
21147,09/14/13 12时04分10秒,0.155,0.1121,0.0933,0.4056,0.0766
21148,09/14/13 12时14分10秒,0.155,0.1129,0.0933,0.4194,0.0766
21149,09/14/13 12时24分10秒,0.155,0.1121,0.0933,0.423,0.0773
21150,09/14/13 12时34分10秒,0.155,0.1121,0.0933,0.4252,0.0773
21151,09/14/13 12时44分10秒,0.155,0.1121,0.0933,0.4172,0.0773
21152,09/14/13 12时54分10秒,0.155,0.1121,0.0933,0.3911,0.0766
21153,09/14/13 13时04分10秒,0.155,0.1121,0.0933,0.4252,0.0766
21154,09/14/13 13时14分10秒,0.155,0.1121,0.0933,0.423,0.0758
21155,09/14/13 13时24分10秒,0.155,0.1121,0.0933,0.4332,0.0773
21156,09/14/13 13时34分10秒,0.155,0.1114,0.0933,0.4187,0.0766
21157,09/14/13 13时44分10秒,0.1543,0.1114,0.0933,0.4252,0.0758
21158,09/14/13 13时54分10秒,0.1543,0.1114,0.0933,0.4317,0.0758
21159,09/14/13 14时04分10秒,0.1543,0.1114,0.0933,0.4049,0.0766
21160,09/14/13 14时14分10秒,0.1543,0.1114,0.0933,0.3845,0.0766
21161,09/14/13 14时24分10秒,0.1543,0.1114,0.0933,0.3831,0.0758
21162,09/14/13 14时34分10秒,0.1543,0.1121,0.0933,0.4165,0.0773
21163,09/14/13 14时44分10秒,0.1543,0.1114,0.0933,0.3852,0.0758
21164,09/14/13 14时54分10秒,0.1543,0.1114,0.0933,0.4027,0.0766
21165,09/14/13 15时04分10秒,0.1543,0.1114,0.0933,0.4303,0.0766
21166,09/14/13 15时14分10秒,0.1543,0.1114,0.0933,0.407,0.0758
21167,09/14/13 15时24分10秒,0.1543,0.1114,0.0933,0.4136,0.0758
21168,09/14/13 15时34分10秒,0.1535,0.1114,0.0933,0.4201,0.0766
21169,09/14/13 15时44分10秒,0.1535,0.1114,0.094,0.4237,0.0758
21170,09/14/13 15时54分10秒,0.1535,0.1114,0.094,0.4194,0.0773
21171,09/14/13 16时04分10秒,0.1535,0.1114,0.094,0.4274,0.0773
